Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
C,Ship,4,1,221,3.0,low,F,3.0,2546
B,Flight,3,1,191,3.0,low,M,1.0,4705
B,Road,2,5,104,5.0,low,M,12.0,1064
D,Ship,6,2,135,5.0,low,M,26.0,1585
F,Ship,4,5,215,3.0,medium,F,21.0,3984
F,Road,5,5,132,3.0,low,M,5.0,4195
C,Ship,4,4,145,3.0,high,M,2.0,5665
C,Ship,5,4,215,2.0,low,F,43.0,3501
A,Ship,5,3,263,2.0,low,M,3.0,4474
F,Ship,3,1,207,4.0,low,M,9.0,4252
B,Ship,4,4,134,2.0,low,M,1.0,5209
F,Flight,3,1,135,3.0,low,M,9.0,4511
F,Flight,4,2,270,5.0,low,F,5.0,1747
A,Ship,5,3,150,2.0,low,M,2.0,1682
F,Ship,3,4,160,4.0,medium,M,9.0,4733
C,Ship,5,2,250,5.0,low,M,1.0,1296
B,Road,4,5,148,3.0,low,M,5.0,4913
F,Ship,4,1,150,3.0,high,F,17.0,1923
B,Flight,6,1,134,3.0,medium,M,10.0,1278
A,Ship,2,1,257,2.0,low,F,24.0,2130
F,Ship,7,4,287,4.0,low,M,9.0,1667
B,Ship,4,1,253,4.0,low,F,1.0,5621
F,Road,3,3,266,2.0,medium,M,43.0,3594
D,Road,4,1,258,3.0,medium,M,2.0,4188
C,Ship,6,1,222,5.0,low,M,2.0,4914
B,Flight,3,3,191,3.0,low,M,4.0,4586
F,Road,4,4,197,3.0,medium,F,41.0,3280
F,Ship,3,4,141,3.0,medium,M,2.0,5512
A,Road,2,1,258,5.0,low,F,9.0,1548
C,Ship,3,3,242,2.0,low,F,7.0,4501
F,Ship,7,4,283,5.0,low,M,6.0,1882
F,Road,4,5,216,3.0,medium,F,7.0,5891
F,Road,5,2,222,5.0,low,F,1.0,1672
C,Ship,4,5,245,3.0,medium,F,2.0,5439
C,Ship,4,5,244,3.0,low,F,43.0,3914
B,Ship,2,5,140,4.0,high,F,2.0,4636
F,Ship,7,2,282,5.0,low,M,6.0,1744
C,Ship,3,4,169,4.0,medium,F,32.0,1245
C,Ship,6,1,104,4.0,medium,F,23.0,1442
B,Ship,6,5,253,4.0,medium,M,8.0,1899
D,Flight,4,1,211,3.0,medium,F,2.0,5851
F,Ship,4,3,166,4.0,medium,F,1.0,4536
B,Ship,4,3,153,3.0,medium,M,2.0,1095
C,Ship,5,5,223,5.0,medium,M,8.0,1132
C,Ship,4,3,143,3.0,medium,F,3.0,5062
C,Ship,4,3,234,3.0,medium,F,9.0,4868
D,Ship,6,1,268,4.0,low,F,1.0,1654
D,Ship,3,1,178,3.0,low,F,11.0,1481
F,Ship,3,3,153,5.0,low,F,12.0,1972
C,Ship,4,5,258,3.0,low,F,3.0,5422
B,Ship,4,2,198,5.0,medium,M,5.0,4659
D,Ship,4,3,192,4.0,low,F,3.0,1406
F,Ship,4,3,273,5.0,medium,M,6.0,4251
D,Ship,4,1,212,3.0,low,M,3.0,4896
C,Road,4,3,268,5.0,medium,M,7.0,1932
F,Flight,4,1,164,2.0,medium,F,3.0,1124
A,Ship,3,5,143,3.0,low,F,10.0,5021
D,Ship,2,5,211,4.0,low,M,1.0,5673
F,Ship,3,1,121,5.0,low,M,43.0,1505
F,Ship,4,1,243,3.0,high,F,5.0,5989
D,Ship,4,5,132,4.0,medium,F,28.0,1715
F,Ship,4,3,140,2.0,low,F,22.0,1248
D,Ship,3,5,274,3.0,medium,F,43.0,3476
D,Ship,4,2,274,3.0,medium,F,7.0,4477
A,Ship,3,4,212,2.0,low,M,33.0,2021
A,Ship,4,3,276,4.0,low,F,3.0,3889
C,Ship,5,1,245,3.0,medium,M,9.0,5690
F,Ship,3,1,174,3.0,low,F,9.0,4380
F,Ship,5,1,180,2.0,low,M,35.0,1204
F,Ship,3,1,250,2.0,medium,F,9.0,4753
C,Ship,4,1,253,5.0,low,F,2.0,1362
F,Flight,7,5,308,5.0,medium,M,6.0,1154
F,Flight,4,4,173,3.0,medium,F,43.0,1847
F,Flight,4,4,225,5.0,low,F,1.0,1476
F,Ship,4,5,239,3.0,medium,M,1.0,5482
F,Ship,3,3,181,2.0,high,M,43.0,3234
F,Flight,7,3,244,5.0,medium,F,10.0,1913
B,Ship,3,2,116,2.0,low,F,22.0,1430
B,Ship,4,3,218,2.0,low,F,7.0,4423
B,Ship,5,1,262,5.0,medium,M,4.0,1196
F,Flight,4,1,247,3.0,low,F,9.0,2414
A,Flight,4,2,257,3.0,medium,M,8.0,5772
F,Ship,6,2,247,4.0,low,F,3.0,1752
F,Flight,5,1,237,2.0,low,F,10.0,3860
D,Ship,5,5,260,5.0,low,F,6.0,1860
F,Flight,5,4,143,2.0,low,F,8.0,5291
D,Flight,2,1,218,2.0,low,M,15.0,2745
F,Road,5,4,228,4.0,low,F,8.0,4831
F,Ship,2,5,189,3.0,low,F,5.0,5320
A,Ship,5,4,265,2.0,low,F,2.0,5164
F,Road,4,1,226,5.0,low,M,41.0,2964
F,Road,3,4,226,2.0,high,F,8.0,5793
F,Road,5,5,272,2.0,low,F,4.0,5342
B,Road,4,2,265,5.0,low,M,8.0,1391
B,Flight,4,3,225,5.0,low,M,1.0,1755
C,Ship,3,2,165,2.0,low,F,24.0,1966
A,Ship,3,4,240,2.0,medium,F,2.0,5661
F,Road,2,5,160,4.0,low,F,7.0,5754
F,Flight,5,1,266,5.0,low,F,9.0,1852
F,Ship,4,5,256,3.0,medium,M,10.0,4504
A,Ship,3,1,150,2.0,low,M,9.0,1158
A,Ship,4,4,184,3.0,medium,F,9.0,4500
C,Ship,4,5,224,5.0,medium,F,7.0,4521
B,Road,6,5,141,3.0,medium,M,8.0,5031
F,Ship,2,3,264,2.0,low,F,43.0,2896
F,Ship,3,3,176,2.0,medium,M,34.0,1856
D,Ship,3,3,154,2.0,medium,F,1.0,5746
C,Ship,5,5,260,2.0,medium,F,43.0,2791
F,Ship,4,4,189,2.0,medium,F,18.0,2955
F,Ship,3,2,149,5.0,medium,F,9.0,4310
D,Ship,5,4,243,5.0,medium,F,4.0,1813
C,Flight,6,2,284,4.0,low,F,7.0,1181
D,Flight,3,3,199,3.0,medium,F,1.0,4006
A,Ship,4,5,202,3.0,medium,M,8.0,5416
B,Ship,5,3,245,4.0,low,M,1.0,5743
F,Flight,3,1,197,5.0,medium,F,6.0,5919
D,Flight,5,4,233,4.0,medium,M,1.0,4255
F,Ship,3,4,237,3.0,low,M,1.0,5980
F,Road,4,5,184,3.0,low,F,43.0,3812
D,Ship,3,1,169,2.0,medium,F,19.0,1183
A,Road,4,5,162,3.0,low,F,31.0,1170
B,Ship,4,4,193,3.0,medium,M,8.0,4715
F,Ship,2,1,108,3.0,low,M,4.0,5924
D,Ship,6,3,98,3.0,low,F,8.0,4651
F,Ship,3,3,182,3.0,low,F,5.0,5914
B,Ship,5,5,133,5.0,medium,M,9.0,1724
F,Ship,4,3,212,2.0,low,M,8.0,5513
B,Road,3,4,257,3.0,low,F,4.0,4883
F,Ship,3,1,268,3.0,low,M,2.0,4746
D,Road,4,2,237,3.0,low,M,1.0,5114
F,Ship,5,5,167,5.0,low,M,43.0,1547
C,Road,3,3,190,3.0,medium,M,2.0,4468
B,Road,4,4,97,5.0,low,M,4.0,5801
D,Flight,3,1,265,3.0,medium,F,10.0,4244
B,Ship,6,4,291,4.0,low,F,5.0,1327
B,Ship,2,3,243,5.0,medium,M,5.0,4750
A,Road,4,1,274,4.0,medium,M,43.0,3402
A,Flight,4,2,203,4.0,medium,F,9.0,4217
B,Flight,4,1,171,2.0,low,M,3.0,4271
F,Road,5,5,190,4.0,medium,M,12.0,2947
F,Ship,4,4,217,5.0,medium,M,9.0,1974
A,Flight,3,5,161,3.0,low,F,4.0,5629
B,Ship,5,2,249,5.0,low,F,8.0,1018
F,Ship,3,3,137,3.0,low,F,8.0,4742
F,Ship,4,5,161,3.0,medium,F,2.0,5378
C,Flight,3,3,149,3.0,medium,F,3.0,4189
F,Ship,4,2,225,5.0,low,F,8.0,5623
C,Ship,4,2,181,3.0,medium,M,6.0,5964
A,Ship,4,1,151,5.0,high,M,28.0,1148
F,Ship,3,4,183,2.0,medium,F,43.0,2078
D,Ship,3,4,254,2.0,medium,M,2.0,5957
B,Road,4,5,213,3.0,medium,F,7.0,4114
F,Ship,4,2,208,3.0,low,M,8.0,4342
B,Road,5,1,248,2.0,low,F,9.0,5881
C,Ship,3,3,154,2.0,low,F,43.0,1096
D,Flight,6,3,226,3.0,high,F,4.0,4604
F,Flight,4,1,215,2.0,low,M,32.0,3066
D,Ship,3,3,126,5.0,low,M,10.0,4128
F,Ship,2,1,258,5.0,low,M,10.0,1221
A,Ship,4,1,224,2.0,low,F,6.0,4454
C,Ship,3,4,165,2.0,low,M,43.0,1706
F,Ship,4,5,155,3.0,medium,M,8.0,4924
C,Ship,5,2,182,4.0,medium,F,9.0,5159
C,Ship,4,1,252,3.0,medium,M,4.0,5540
D,Flight,5,2,219,5.0,low,F,9.0,1505
F,Road,3,1,215,5.0,high,M,42.0,3715
C,Road,3,1,254,4.0,medium,M,9.0,4571
B,Flight,4,4,248,5.0,medium,M,2.0,1651
F,Ship,6,3,244,3.0,medium,M,4.0,5277
D,Ship,4,4,228,5.0,low,M,6.0,1853
D,Ship,4,4,223,5.0,low,M,24.0,3271
D,Ship,5,1,238,5.0,low,F,5.0,5854
F,Ship,5,3,150,3.0,medium,M,21.0,1187
F,Ship,5,4,281,4.0,medium,M,43.0,3709
F,Ship,3,5,251,4.0,medium,F,3.0,5215
F,Road,6,3,270,3.0,low,F,43.0,3251
B,Road,2,1,185,5.0,medium,F,7.0,4138
D,Ship,5,3,257,5.0,medium,M,5.0,4183
D,Ship,3,4,227,4.0,low,F,9.0,5465
F,Ship,4,4,264,3.0,low,M,6.0,5959
F,Ship,5,1,256,5.0,low,F,43.0,3837
D,Road,3,5,192,2.0,medium,F,5.0,2339
A,Ship,3,3,203,2.0,low,M,1.0,5244
B,Ship,4,1,194,3.0,medium,F,9.0,5804
B,Ship,6,2,254,5.0,low,M,7.0,1638
D,Ship,3,1,123,5.0,medium,F,10.0,4231
C,Ship,6,2,263,4.0,low,F,1.0,1258
B,Flight,3,1,162,5.0,high,F,10.0,5429
C,Ship,2,3,219,4.0,low,F,9.0,4086
F,Road,5,2,191,4.0,low,F,3.0,5578
B,Flight,6,4,289,4.0,high,F,4.0,1822
F,Flight,3,2,224,3.0,low,M,40.0,2180
F,Road,5,2,221,5.0,medium,M,4.0,1952
D,Ship,5,2,123,5.0,low,F,4.0,5284
A,Ship,4,2,242,3.0,medium,M,10.0,4721
C,Ship,5,2,272,3.0,high,M,5.0,4972
F,Road,5,2,249,5.0,low,M,8.0,1170
A,Flight,3,1,185,2.0,medium,F,34.0,3299
F,Ship,3,3,218,3.0,low,M,19.0,3770
F,Ship,2,1,121,3.0,medium,M,25.0,1124
D,Road,4,5,169,5.0,medium,F,6.0,4385
B,Ship,6,5,260,4.0,medium,F,10.0,1799
C,Flight,3,5,151,5.0,low,M,8.0,4692
F,Ship,4,4,261,5.0,medium,F,2.0,1829
C,Ship,6,5,279,4.0,medium,M,7.0,1300
C,Ship,5,1,179,2.0,low,M,8.0,5198
F,Ship,5,2,206,2.0,medium,F,2.0,5627
A,Ship,6,4,209,5.0,low,F,43.0,3169
D,Ship,4,3,185,3.0,medium,M,3.0,3131
F,Ship,3,4,228,2.0,medium,M,43.0,3943
B,Ship,4,4,223,5.0,medium,M,1.0,1124
A,Road,4,5,204,3.0,medium,F,4.0,5476
F,Road,4,1,182,5.0,low,M,41.0,2047
C,Ship,5,2,237,5.0,medium,M,6.0,1084
F,Flight,5,2,217,3.0,high,M,21.0,2600
C,Ship,4,4,203,2.0,low,F,4.0,4793
A,Ship,5,1,176,5.0,medium,M,9.0,4839
F,Ship,2,3,188,3.0,medium,F,43.0,3191
A,Ship,3,2,146,5.0,medium,F,43.0,1162
D,Ship,4,5,269,4.0,medium,M,43.0,3456
A,Ship,3,5,259,3.0,low,F,10.0,5978
A,Ship,4,1,256,3.0,low,M,6.0,5818
B,Ship,5,4,140,3.0,high,F,43.0,1332
C,Ship,3,4,253,3.0,low,M,6.0,3788
D,Ship,3,3,166,2.0,medium,M,4.0,4254
F,Ship,6,5,291,4.0,low,M,3.0,1102
F,Ship,4,3,212,4.0,low,M,28.0,2422
F,Flight,4,1,102,3.0,medium,M,3.0,4179
F,Road,4,5,175,3.0,medium,F,5.0,4194
C,Ship,3,4,253,3.0,high,F,8.0,5857
F,Ship,4,1,183,3.0,medium,F,4.0,4789
A,Ship,3,5,238,5.0,medium,M,8.0,5620
D,Ship,3,5,146,5.0,low,F,3.0,5489
B,Road,3,1,207,3.0,low,F,5.0,4643
B,Ship,4,3,149,2.0,low,F,43.0,1657
A,Ship,4,3,296,2.0,medium,F,9.0,1523
F,Flight,3,4,239,5.0,high,M,4.0,4192
F,Flight,4,4,258,3.0,medium,M,8.0,5324
D,Road,3,5,163,3.0,low,M,5.0,4570
D,Flight,3,4,167,3.0,medium,M,43.0,1755
C,Ship,2,2,180,3.0,low,M,2.0,5033
F,Ship,4,4,231,3.0,low,M,9.0,4305
B,Ship,5,5,166,2.0,high,F,2.0,4562
A,Ship,4,5,139,3.0,low,F,43.0,1277
D,Ship,5,5,217,5.0,medium,M,1.0,1761
F,Road,6,1,163,4.0,high,M,3.0,4031
D,Ship,3,3,197,2.0,medium,M,10.0,5255
F,Ship,7,1,255,4.0,medium,F,8.0,1088
A,Road,3,1,219,5.0,low,F,1.0,4122
B,Ship,4,1,257,3.0,low,M,43.0,1308
F,Ship,4,4,134,3.0,low,F,14.0,1716
C,Ship,2,5,156,2.0,low,M,2.0,1750
C,Ship,3,1,225,3.0,medium,M,2.0,4284
F,Ship,5,4,156,2.0,low,F,43.0,1842
A,Ship,3,3,273,5.0,low,M,6.0,1771
A,Ship,3,3,137,4.0,low,M,6.0,4803
D,Ship,5,2,258,5.0,low,F,2.0,1232
C,Flight,5,2,198,3.0,low,F,7.0,5768
B,Flight,3,2,238,4.0,medium,F,43.0,3179
D,Flight,2,1,112,5.0,low,F,1.0,4543
B,Flight,4,2,267,5.0,low,F,2.0,1876
F,Road,4,2,147,3.0,medium,M,43.0,1873
F,Ship,4,1,140,2.0,low,M,8.0,4926
B,Ship,6,2,266,4.0,medium,M,3.0,1090
A,Road,4,2,146,5.0,low,M,7.0,5245
D,Flight,4,2,266,3.0,high,M,1.0,5532
D,Flight,4,2,214,2.0,low,M,43.0,3416
A,Ship,4,3,246,2.0,low,M,6.0,4908
A,Ship,3,1,179,2.0,medium,F,10.0,4828
A,Flight,3,3,176,3.0,medium,M,14.0,1705
D,Ship,5,3,150,2.0,high,F,9.0,4446
F,Flight,5,2,226,3.0,medium,F,1.0,5451
D,Ship,6,5,264,4.0,medium,M,8.0,1755
F,Ship,3,5,183,2.0,low,F,10.0,2621
F,Road,4,2,229,2.0,medium,F,7.0,4855
A,Ship,3,4,179,4.0,low,F,43.0,1004
C,Ship,4,2,174,3.0,low,M,4.0,5625
F,Flight,3,5,202,2.0,low,F,4.0,3372
A,Road,5,2,249,5.0,medium,M,6.0,1298
C,Ship,4,4,216,2.0,medium,F,6.0,3255
B,Ship,5,2,240,5.0,medium,F,2.0,1852
C,Ship,4,2,192,3.0,low,F,3.0,4130
D,Road,6,5,278,4.0,medium,F,6.0,1140
F,Ship,4,3,256,2.0,medium,F,3.0,4679
C,Flight,4,3,262,4.0,high,F,2.0,4783
B,Ship,3,1,242,5.0,low,M,10.0,5493
B,Ship,5,5,191,4.0,medium,F,10.0,4933
B,Ship,3,2,255,3.0,medium,F,8.0,4471
B,Ship,3,1,202,3.0,medium,M,5.0,1556
A,Ship,3,5,135,2.0,low,F,4.0,5275
B,Ship,4,2,240,5.0,medium,M,7.0,1711
F,Ship,6,2,244,4.0,low,F,4.0,1245
F,Flight,5,5,258,5.0,medium,M,7.0,1819
B,Ship,5,5,133,2.0,low,F,18.0,1134
B,Ship,4,4,197,3.0,medium,M,20.0,3080
C,Road,5,4,248,5.0,low,F,3.0,1471
B,Ship,6,5,292,4.0,low,M,4.0,1762
F,Ship,7,3,305,4.0,low,F,3.0,1872
A,Flight,3,4,224,2.0,low,M,8.0,4162
F,Ship,4,5,171,3.0,medium,F,2.0,1114
B,Ship,4,5,219,3.0,medium,M,8.0,4605
F,Ship,4,5,185,3.0,medium,M,17.0,2824
A,Ship,4,3,148,3.0,high,F,7.0,5034
B,Flight,5,5,142,4.0,medium,M,8.0,5372
C,Ship,4,2,274,2.0,medium,M,43.0,3416
F,Ship,4,5,261,2.0,medium,M,6.0,5920
C,Road,6,2,279,4.0,low,F,5.0,1836
A,Ship,5,2,168,2.0,low,M,6.0,5464
C,Flight,4,1,215,3.0,low,F,2.0,5563
A,Road,4,5,105,5.0,high,M,4.0,5824
F,Ship,4,3,222,3.0,low,F,8.0,4861
F,Ship,5,3,141,3.0,low,M,9.0,4857
D,Ship,3,5,160,2.0,medium,F,41.0,1495
C,Flight,5,1,220,3.0,medium,M,8.0,5727
F,Ship,5,5,140,5.0,medium,M,2.0,4793
F,Ship,3,1,219,2.0,low,F,39.0,2696
A,Ship,3,1,160,2.0,medium,M,5.0,4435
F,Ship,6,5,185,3.0,high,F,1.0,5399
F,Ship,4,3,242,2.0,low,M,3.0,4811
F,Flight,6,3,254,5.0,medium,F,7.0,1615
B,Ship,3,3,275,3.0,medium,M,7.0,4968
C,Ship,5,5,230,5.0,high,F,3.0,5391
D,Ship,4,4,218,2.0,low,M,9.0,5637
D,Road,4,4,212,2.0,medium,M,8.0,4239
A,Flight,4,2,136,2.0,medium,F,17.0,1285
C,Flight,3,4,221,3.0,low,F,1.0,4518
D,Flight,2,1,203,3.0,medium,M,6.0,4234
A,Ship,3,4,260,3.0,low,F,21.0,2003
F,Ship,3,2,144,3.0,high,M,1.0,5307
F,Ship,5,5,243,5.0,medium,F,9.0,4587
F,Ship,4,3,249,5.0,low,F,3.0,1012
B,Flight,5,5,232,3.0,low,F,3.0,5718
F,Ship,7,2,247,4.0,medium,F,9.0,1096
D,Ship,3,5,137,2.0,low,F,6.0,5709
F,Flight,4,5,209,5.0,medium,F,43.0,2948
D,Ship,3,1,263,3.0,medium,M,6.0,2715
A,Road,3,3,274,3.0,low,F,5.0,5981
F,Ship,3,3,144,2.0,low,M,6.0,5994
D,Flight,4,3,173,3.0,medium,F,2.0,4351
D,Ship,6,4,256,4.0,high,M,2.0,5021
F,Flight,4,1,173,3.0,low,F,4.0,4634
D,Flight,3,5,156,5.0,low,M,43.0,1308
C,Ship,6,3,310,4.0,low,F,2.0,1817
A,Ship,5,5,198,5.0,medium,M,36.0,2803
F,Road,4,2,206,2.0,medium,M,5.0,4635
F,Ship,4,1,152,3.0,high,M,26.0,1464
F,Ship,4,3,216,2.0,low,M,43.0,3578
B,Ship,5,2,244,3.0,low,M,2.0,4198
B,Ship,4,5,241,4.0,medium,M,43.0,2874
B,Ship,3,2,139,2.0,low,M,43.0,1767
C,Ship,3,2,248,3.0,medium,M,8.0,5171
B,Ship,5,1,173,2.0,low,F,4.0,4242
F,Road,3,4,143,3.0,low,F,1.0,4392
A,Ship,3,4,226,2.0,medium,F,1.0,5460
A,Ship,3,3,239,2.0,medium,F,2.0,5625
A,Ship,3,3,203,3.0,medium,F,4.0,5548
B,Road,5,3,193,4.0,medium,F,3.0,5026
F,Road,4,3,139,3.0,low,F,1.0,4986
F,Flight,2,5,168,2.0,low,F,1.0,4831
F,Flight,6,4,247,4.0,low,F,2.0,1326
B,Road,4,1,137,2.0,low,M,3.0,4657
A,Ship,5,2,242,5.0,medium,F,1.0,1004
B,Ship,3,1,227,3.0,low,M,10.0,4305
C,Ship,3,4,285,5.0,low,F,27.0,2249
F,Ship,4,2,206,5.0,high,M,7.0,5479
C,Ship,3,5,184,3.0,low,F,2.0,4357
C,Ship,3,5,244,2.0,medium,F,10.0,4064
C,Ship,4,5,183,4.0,low,M,3.0,5881
D,Flight,4,1,265,2.0,low,F,10.0,5418
D,Road,5,2,168,2.0,low,F,10.0,5225
C,Ship,5,5,135,3.0,medium,M,2.0,5849
D,Ship,4,4,202,3.0,low,F,3.0,5524
D,Ship,4,2,272,4.0,low,M,3.0,5566
B,Ship,2,3,136,3.0,low,M,10.0,4933
C,Ship,3,3,132,2.0,low,F,9.0,4355
B,Ship,5,4,223,3.0,medium,M,7.0,5738
D,Flight,7,1,291,4.0,low,M,2.0,1216
F,Ship,3,5,152,4.0,medium,M,2.0,4809
F,Ship,4,5,267,5.0,low,M,7.0,1983
A,Ship,5,5,145,2.0,medium,M,43.0,1834
A,Road,3,1,197,2.0,low,M,4.0,3621
F,Road,5,2,239,3.0,low,F,43.0,3673
F,Ship,6,3,245,5.0,medium,F,8.0,5678
A,Ship,4,1,157,2.0,medium,F,5.0,5647
D,Ship,2,2,182,2.0,medium,F,14.0,3751
F,Flight,5,4,235,4.0,low,M,5.0,4506
D,Ship,4,1,187,2.0,low,M,5.0,5691
C,Road,4,3,192,3.0,low,F,43.0,3498
A,Ship,3,1,205,2.0,medium,F,2.0,5322
F,Ship,4,2,234,2.0,high,M,27.0,3393
C,Ship,5,4,187,4.0,medium,F,1.0,4147
C,Road,4,3,207,5.0,low,F,9.0,4179
F,Ship,4,1,208,3.0,low,M,4.0,4530
F,Ship,5,3,175,3.0,medium,F,7.0,5047
C,Flight,3,3,154,2.0,low,M,1.0,5884
C,Ship,2,1,207,3.0,medium,F,10.0,5394
A,Road,2,3,211,3.0,low,F,8.0,1172
A,Ship,5,3,150,3.0,low,M,10.0,4799
B,Ship,5,4,214,3.0,low,M,43.0,3403
B,Ship,5,4,244,5.0,high,F,3.0,4089
B,Flight,3,5,224,3.0,medium,F,20.0,2937
B,Road,4,5,259,3.0,medium,M,3.0,4741
F,Ship,5,1,276,5.0,medium,M,5.0,1358
D,Ship,6,3,133,5.0,medium,M,32.0,1367
D,Ship,6,5,280,4.0,low,F,3.0,1819
C,Road,3,5,179,2.0,low,F,17.0,1364
F,Ship,3,2,204,4.0,low,M,4.0,4745
D,Ship,4,2,221,3.0,low,M,10.0,4126
F,Ship,5,4,279,2.0,medium,F,1.0,3933
C,Flight,6,2,152,2.0,low,F,9.0,1993
C,Flight,4,1,265,3.0,medium,M,3.0,5177
F,Road,4,1,161,3.0,medium,M,3.0,4590
C,Ship,5,4,263,4.0,low,F,10.0,1995
D,Ship,4,2,217,3.0,low,M,1.0,3133
F,Ship,4,4,301,5.0,low,M,6.0,1931
D,Ship,4,2,245,3.0,medium,M,1.0,4731
D,Road,7,5,308,4.0,medium,M,1.0,1477
A,Ship,5,4,252,5.0,low,M,2.0,1847
B,Ship,4,3,218,5.0,medium,F,9.0,1024
F,Road,4,1,169,4.0,low,M,1.0,5323
F,Ship,3,5,149,3.0,low,F,9.0,5412
C,Ship,3,4,235,2.0,low,F,10.0,4575
D,Ship,4,1,159,3.0,low,M,4.0,4574
F,Ship,3,2,263,3.0,high,F,43.0,3802
F,Flight,5,1,241,4.0,medium,F,19.0,2193
D,Ship,5,1,237,5.0,medium,F,8.0,1150
F,Ship,4,2,232,5.0,medium,F,3.0,1500
D,Flight,5,1,196,3.0,medium,M,24.0,2957
B,Ship,3,1,232,4.0,medium,F,43.0,2899
F,Flight,7,5,254,4.0,medium,F,6.0,1014
C,Ship,4,4,245,2.0,low,F,2.0,4297
F,Ship,4,3,208,3.0,medium,F,7.0,4525
A,Ship,7,3,278,4.0,low,F,8.0,1909
A,Ship,5,1,213,2.0,high,F,10.0,5607
A,Ship,6,5,268,4.0,medium,M,2.0,1462
F,Ship,6,5,255,4.0,low,M,3.0,1624
C,Ship,6,5,244,4.0,low,M,9.0,1789
A,Ship,4,3,196,2.0,low,F,5.0,5656
F,Flight,5,3,254,2.0,medium,F,5.0,4764
D,Ship,5,1,275,4.0,medium,F,6.0,1569
F,Ship,6,2,204,4.0,medium,F,2.0,4431
A,Ship,5,4,242,3.0,high,F,4.0,4805
C,Ship,5,1,153,2.0,low,F,7.0,4944
F,Ship,3,1,249,2.0,medium,M,9.0,5987
F,Ship,3,3,200,3.0,low,M,43.0,2460
A,Road,3,1,228,2.0,low,F,7.0,4977
F,Ship,6,1,287,4.0,medium,M,5.0,1791
B,Ship,4,4,155,2.0,medium,F,6.0,5942
C,Ship,4,3,187,2.0,low,F,43.0,3665
B,Ship,4,2,184,3.0,medium,F,5.0,5931
B,Ship,5,5,167,3.0,low,M,10.0,5591
A,Ship,5,5,262,5.0,low,M,10.0,1816
D,Flight,3,2,240,3.0,medium,M,2.0,4804
A,Ship,3,1,146,2.0,medium,F,8.0,5375
F,Ship,4,2,259,3.0,low,F,43.0,3764
F,Ship,3,1,251,2.0,low,F,7.0,5368
A,Ship,5,3,268,3.0,medium,F,9.0,4152
F,Ship,4,5,238,3.0,low,M,9.0,1724
F,Ship,4,5,153,3.0,high,F,3.0,1347
B,Ship,6,4,271,3.0,low,F,7.0,5192
A,Ship,3,1,150,3.0,medium,F,8.0,1745
F,Road,3,1,177,2.0,low,M,38.0,1099
C,Flight,6,4,268,4.0,low,M,9.0,1793
F,Ship,3,1,173,2.0,medium,F,1.0,5927
F,Road,3,1,155,3.0,medium,F,43.0,1193
B,Ship,2,1,198,2.0,low,M,8.0,4323
D,Ship,4,2,244,3.0,high,F,3.0,4103
F,Ship,3,2,270,5.0,medium,F,10.0,4725
F,Ship,5,5,244,5.0,low,F,1.0,1222
F,Ship,6,5,245,4.0,low,M,2.0,1832
F,Flight,6,3,266,4.0,low,F,9.0,1106
B,Ship,2,1,219,4.0,low,M,6.0,5124
A,Flight,2,2,204,4.0,high,M,5.0,5382
C,Flight,4,3,241,2.0,medium,F,4.0,5942
B,Ship,4,3,235,3.0,medium,F,4.0,4739
D,Ship,7,2,296,4.0,low,F,6.0,1005
F,Ship,5,1,265,5.0,medium,F,3.0,1514
F,Flight,4,4,165,5.0,low,F,5.0,4640
F,Ship,4,1,135,2.0,high,F,25.0,1009
F,Road,4,3,152,4.0,medium,F,4.0,5809
B,Ship,3,5,243,3.0,medium,M,4.0,3189
A,Road,5,5,170,2.0,medium,F,36.0,1278
D,Road,4,5,188,3.0,low,M,4.0,4632
B,Flight,5,3,191,2.0,medium,M,7.0,5783
B,Ship,3,3,165,2.0,low,M,1.0,5661
F,Ship,3,4,211,3.0,high,M,8.0,5191
D,Road,5,3,217,3.0,low,M,6.0,4934
F,Ship,5,4,281,4.0,medium,M,8.0,1220
F,Ship,4,3,184,5.0,medium,M,5.0,5920
B,Flight,5,2,227,3.0,medium,M,2.0,4058
B,Ship,3,3,281,2.0,medium,M,43.0,3047
D,Ship,4,5,249,2.0,low,M,4.0,2725
B,Ship,4,3,208,2.0,medium,F,4.0,4767
F,Ship,3,3,147,5.0,medium,F,7.0,5822
D,Ship,4,1,272,2.0,low,M,27.0,2030
F,Ship,4,4,170,4.0,low,M,5.0,4574
F,Ship,4,5,206,3.0,low,F,43.0,2598
F,Flight,4,4,233,2.0,medium,M,39.0,2291
D,Ship,4,2,206,5.0,high,M,3.0,4991
C,Ship,4,5,259,5.0,low,F,9.0,1951
C,Ship,4,2,200,3.0,medium,M,7.0,4323
F,Flight,5,1,184,3.0,low,F,19.0,2625
D,Flight,3,2,257,3.0,medium,M,9.0,5236
F,Ship,3,1,180,3.0,low,F,10.0,5633
B,Road,4,2,239,3.0,low,F,43.0,3679
C,Ship,3,1,225,2.0,high,M,6.0,5274
C,Flight,5,1,241,5.0,medium,M,3.0,1379
A,Flight,2,2,237,5.0,low,M,8.0,4461
F,Ship,4,5,141,2.0,low,F,10.0,5907
F,Ship,5,3,231,2.0,low,M,8.0,5743
