Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
B,Ship,3,3,275,3,medium,M,7,4968
D,Ship,4,4,218,2,low,M,9,5637
D,Road,4,4,212,2,medium,M,8,4239
A,Flight,4,2,136,2,medium,F,17,1285
C,Flight,3,4,221,3,low,F,1,4518
D,Flight,2,1,203,3,medium,M,6,4234
F,Ship,3,2,144,3,high,M,1,5307
F,Ship,4,3,249,5,low,F,3,1012
B,Flight,5,5,232,3,low,F,3,5718
F,Ship,7,2,247,4,medium,F,9,1096
D,Ship,3,5,137,2,low,F,6,5709
D,Ship,3,1,263,3,medium,M,6,2715
A,Road,3,3,274,3,low,F,5,5981
F,Ship,3,3,144,2,low,M,6,5994
D,Flight,4,3,173,3,medium,F,2,4351
D,Ship,6,4,256,4,high,M,2,5021
F,Flight,4,1,173,3,low,F,4,4634
C,Ship,6,3,310,4,low,F,2,1817
F,Road,4,2,206,2,medium,M,5,4635
B,Ship,5,2,244,3,low,M,2,4198
C,Ship,3,2,248,3,medium,M,8,5171
B,Ship,5,1,173,2,low,F,4,4242
F,Road,3,4,143,3,low,F,1,4392
A,Ship,3,4,226,2,medium,F,1,5460
A,Ship,3,3,239,2,medium,F,2,5625
A,Ship,3,3,203,3,medium,F,4,5548
B,Road,5,3,193,4,medium,F,3,5026
F,Road,4,3,139,3,low,F,1,4986
F,Flight,2,5,168,2,low,F,1,4831
F,Flight,6,4,247,4,low,F,2,1326
B,Road,4,1,137,2,low,M,3,4657
A,Ship,5,2,242,5,medium,F,1,1004
B,Ship,3,1,227,3,low,M,10,4305
C,Ship,3,5,184,3,low,F,2,4357
C,Ship,3,5,244,2,medium,F,10,4064
C,Ship,4,5,183,4,low,M,3,5881
D,Flight,4,1,265,2,low,F,10,5418
D,Road,5,2,168,2,low,F,10,5225
C,Ship,5,5,135,3,medium,M,2,5849
D,Ship,4,4,202,3,low,F,3,5524
D,Ship,4,2,272,4,low,M,3,5566
B,Ship,2,3,136,3,low,M,10,4933
C,Ship,3,3,132,2,low,F,9,4355
B,Ship,5,4,223,3,medium,M,7,5738
D,Flight,7,1,291,4,low,M,2,1216
F,Ship,3,5,152,4,medium,M,2,4809
F,Ship,4,5,267,5,low,M,7,1983
A,Road,3,1,197,2,low,M,4,3621
F,Ship,6,3,245,5,medium,F,8,5678
A,Ship,4,1,157,2,medium,F,5,5647
D,Ship,2,2,182,2,medium,F,14,3751
F,Flight,5,4,235,4,low,M,5,4506
D,Ship,4,1,187,2,low,M,5,5691
A,Ship,3,1,205,2,medium,F,2,5322
C,Ship,5,4,187,4,medium,F,1,4147
F,Ship,4,1,208,3,low,M,4,4530
F,Ship,5,3,175,3,medium,F,7,5047
C,Flight,3,3,154,2,low,M,1,5884
C,Ship,2,1,207,3,medium,F,10,5394
A,Road,2,3,211,3,low,F,8,1172
A,Ship,5,3,150,3,low,M,10,4799
B,Road,4,5,259,3,medium,M,3,4741
F,Ship,5,1,276,5,medium,M,5,1358
D,Ship,6,5,280,4,low,F,3,1819
C,Road,3,5,179,2,low,F,17,1364
F,Ship,3,2,204,4,low,M,4,4745
D,Ship,4,2,221,3,low,M,10,4126
F,Ship,5,4,279,2,medium,F,1,3933
C,Flight,6,2,152,2,low,F,9,1993
C,Flight,4,1,265,3,medium,M,3,5177
F,Road,4,1,161,3,medium,M,3,4590
C,Ship,5,4,263,4,low,F,10,1995
D,Ship,4,2,217,3,low,M,1,3133
F,Ship,4,4,301,5,low,M,6,1931
D,Ship,4,2,245,3,medium,M,1,4731
D,Road,7,5,308,4,medium,M,1,1477
A,Ship,5,4,252,5,low,M,2,1847
B,Ship,4,3,218,5,medium,F,9,1024
F,Road,4,1,169,4,low,M,1,5323
F,Ship,3,5,149,3,low,F,9,5412
C,Ship,3,4,235,2,low,F,10,4575
D,Ship,4,1,159,3,low,M,4,4574
F,Flight,5,1,241,4,medium,F,19,2193
D,Ship,5,1,237,5,medium,F,8,1150
F,Ship,4,2,232,5,medium,F,3,1500
F,Flight,7,5,254,4,medium,F,6,1014
C,Ship,4,4,245,2,low,F,2,4297
F,Ship,4,3,208,3,medium,F,7,4525
A,Ship,7,3,278,4,low,F,8,1909
A,Ship,5,1,213,2,high,F,10,5607
A,Ship,6,5,268,4,medium,M,2,1462
F,Ship,6,5,255,4,low,M,3,1624
C,Ship,6,5,244,4,low,M,9,1789
A,Ship,4,3,196,2,low,F,5,5656
F,Flight,5,3,254,2,medium,F,5,4764
D,Ship,5,1,275,4,medium,F,6,1569
F,Ship,6,2,204,4,medium,F,2,4431
A,Ship,5,4,242,3,high,F,4,4805
C,Ship,5,1,153,2,low,F,7,4944
F,Ship,3,1,249,2,medium,M,9,5987
A,Road,3,1,228,2,low,F,7,4977
F,Ship,6,1,287,4,medium,M,5,1791
B,Ship,4,4,155,2,medium,F,6,5942
B,Ship,4,2,184,3,medium,F,5,5931
B,Ship,5,5,167,3,low,M,10,5591
D,Flight,3,2,240,3,medium,M,2,4804
A,Ship,3,1,146,2,medium,F,8,5375
F,Ship,3,1,251,2,low,F,7,5368
A,Ship,5,3,268,3,medium,F,9,4152
F,Ship,4,5,238,3,low,M,9,1724
F,Ship,4,5,153,3,high,F,3,1347
B,Ship,6,4,271,3,low,F,7,5192
A,Ship,3,1,150,3,medium,F,8,1745
C,Flight,6,4,268,4,low,M,9,1793
F,Ship,3,1,173,2,medium,F,1,5927
B,Ship,2,1,198,2,low,M,8,4323
D,Ship,4,2,244,3,high,F,3,4103
F,Ship,6,5,245,4,low,M,2,1832
F,Flight,6,3,266,4,low,F,9,1106
B,Ship,2,1,219,4,low,M,6,5124
A,Flight,2,2,204,4,high,M,5,5382
C,Flight,4,3,241,2,medium,F,4,5942
B,Ship,4,3,235,3,medium,F,4,4739
D,Ship,7,2,296,4,low,F,6,1005
F,Ship,5,1,265,5,medium,F,3,1514
F,Road,4,3,152,4,medium,F,4,5809
B,Ship,3,5,243,3,medium,M,4,3189
D,Road,4,5,188,3,low,M,4,4632
B,Flight,5,3,191,2,medium,M,7,5783
B,Ship,3,3,165,2,low,M,1,5661
F,Ship,3,4,211,3,high,M,8,5191
D,Road,5,3,217,3,low,M,6,4934
F,Ship,5,4,281,4,medium,M,8,1220
B,Flight,5,2,227,3,medium,M,2,4058
D,Ship,4,5,249,2,low,M,4,2725
B,Ship,4,3,208,2,medium,F,4,4767
F,Ship,4,4,170,4,low,M,5,4574
C,Ship,4,5,259,5,low,F,9,1951
C,Ship,4,2,200,3,medium,M,7,4323
F,Flight,5,1,184,3,low,F,19,2625
D,Flight,3,2,257,3,medium,M,9,5236
F,Ship,3,1,180,3,low,F,10,5633
C,Ship,3,1,225,2,high,M,6,5274
C,Flight,5,1,241,5,medium,M,3,1379
A,Flight,2,2,237,5,low,M,8,4461
F,Ship,4,5,141,2,low,F,10,5907
F,Ship,5,3,231,2,low,M,8,5743
C,Ship,7,1,285,4,low,M,2,1516
C,Ship,4,5,206,2,low,F,10,4264
D,Ship,5,3,217,4,low,M,3,5718
A,Flight,4,5,259,2,medium,M,15,2381
B,Flight,3,2,199,3,low,F,8,5431
F,Ship,4,1,137,4,high,M,15,1391
D,Road,3,4,185,4,medium,F,6,5322
A,Ship,6,5,269,4,low,M,5,1264
C,Ship,6,1,189,2,low,F,6,1269
B,Ship,4,4,146,3,low,M,3,5225
C,Ship,3,1,202,3,medium,F,9,4322
C,Ship,5,4,185,3,medium,F,1,4925
B,Ship,4,1,134,2,medium,F,7,5967
A,Ship,4,4,134,2,medium,F,5,5230
B,Flight,3,5,247,3,low,F,4,5891
D,Ship,2,1,166,3,medium,F,8,4255
F,Ship,4,2,146,3,low,F,9,5871
C,Ship,3,5,270,3,medium,M,7,5477
F,Flight,3,1,246,3,low,F,10,4707
A,Ship,3,3,206,3,low,F,3,5746
F,Ship,3,1,251,3,medium,F,18,2240
F,Ship,4,4,276,2,medium,F,3,4306
D,Ship,4,3,207,5,high,F,6,4145
F,Ship,5,4,232,5,medium,M,5,1861
B,Road,3,1,225,2,low,F,2,4438
A,Road,6,4,282,4,low,M,6,1580
D,Ship,3,2,214,3,medium,M,1,5362
D,Ship,5,5,229,5,medium,M,2,1975
A,Ship,5,5,268,3,low,F,8,5480
C,Ship,2,5,243,3,medium,F,9,4182
C,Ship,6,5,266,5,low,M,10,4140
F,Ship,4,4,217,5,medium,F,4,1503
A,Ship,3,3,183,2,low,F,3,5189
D,Ship,6,1,266,4,low,M,9,1287
C,Ship,4,5,162,2,medium,F,9,5345
F,Ship,5,1,262,5,low,F,5,1916
B,Ship,5,1,256,4,medium,F,5,4970
C,Ship,4,4,143,2,medium,F,3,5630
A,Ship,4,2,271,3,low,M,9,4085
A,Road,2,2,165,3,medium,F,10,4080
F,Ship,3,4,162,3,medium,M,7,5313
D,Road,3,5,217,3,medium,M,3,5433
B,Ship,7,3,286,4,low,F,5,1866
B,Flight,5,1,238,2,medium,M,5,5441
A,Ship,3,1,250,2,low,F,5,4232
B,Flight,4,5,214,3,high,F,1,4004
B,Ship,5,1,267,5,medium,M,10,1505
F,Ship,5,1,252,3,medium,M,2,4339
F,Road,6,4,272,2,low,M,7,4145
B,Ship,4,2,234,3,medium,M,4,3261
A,Ship,4,3,109,2,medium,F,4,5407
D,Ship,5,1,226,2,low,M,18,2582
B,Ship,3,3,181,3,medium,F,3,5620
F,Ship,4,4,159,3,medium,M,3,5545
C,Ship,2,5,241,3,medium,F,3,4253
A,Ship,3,1,199,3,medium,F,8,5557
D,Ship,4,4,161,2,medium,F,8,4348
D,Ship,5,5,237,5,medium,F,9,1709
F,Ship,5,5,237,5,high,F,2,1593
C,Ship,4,5,194,3,medium,M,3,5168
B,Ship,3,3,228,3,medium,F,8,4927
A,Flight,3,4,186,2,low,F,4,4585
A,Road,3,4,167,3,low,M,14,1420
B,Flight,3,2,267,3,low,M,8,5922
D,Road,4,3,208,3,medium,F,3,4837
A,Flight,3,3,217,2,high,F,9,5554
C,Flight,3,2,274,2,medium,M,5,5161
B,Road,4,5,177,3,medium,M,7,4031
C,Ship,3,3,253,4,low,M,2,5040
B,Ship,4,3,123,4,medium,M,6,4166
A,Ship,4,3,245,5,low,M,7,1182
A,Ship,4,5,233,4,low,F,6,4652
F,Ship,4,5,159,3,medium,M,18,1808
C,Ship,6,3,304,4,low,F,9,1401
A,Ship,3,5,169,3,low,M,1,4636
F,Ship,3,5,225,3,low,F,12,2721
D,Ship,4,3,147,2,low,M,2,5431
F,Flight,3,2,209,2,medium,M,6,5095
F,Flight,3,1,228,3,medium,M,9,5530
C,Ship,7,1,254,4,low,F,5,1865
A,Ship,4,4,171,2,low,M,7,5190
F,Ship,5,5,135,3,low,F,4,5734
F,Ship,4,3,263,3,low,F,3,5253
D,Road,7,3,305,4,medium,F,5,1198
D,Ship,5,5,272,5,medium,F,5,1868
A,Road,7,1,275,4,medium,M,7,1754
A,Ship,5,5,227,5,medium,M,5,1186
A,Ship,3,2,198,2,low,M,9,4250
F,Ship,4,3,213,3,medium,M,4,4367
C,Road,3,4,142,4,medium,M,5,4429
C,Flight,3,3,183,3,high,F,6,3364
F,Road,2,5,271,3,low,F,6,5471
A,Ship,5,1,257,5,high,F,2,1323
F,Road,4,4,205,2,medium,F,8,5876
D,Road,5,3,242,5,low,M,3,1276
B,Ship,2,2,271,4,medium,M,9,4066
C,Ship,2,2,189,4,low,M,9,3413
D,Ship,4,5,163,2,medium,F,10,5529
B,Ship,5,3,248,3,medium,M,4,2207
D,Flight,4,3,247,4,low,F,19,3838
F,Road,7,4,244,4,medium,F,4,1953
C,Ship,3,1,147,4,low,M,18,1613
B,Road,4,1,260,3,low,M,9,4239
A,Ship,3,3,269,3,medium,M,5,4197
D,Ship,4,3,172,3,medium,F,6,1261
B,Ship,5,5,235,5,low,M,4,1758
B,Ship,4,4,259,3,low,F,8,4223
D,Ship,6,4,296,4,low,M,7,1969
F,Ship,5,1,253,2,medium,M,3,5159
A,Ship,4,4,175,2,medium,F,7,1188
A,Road,3,1,139,3,low,F,4,4666
A,Ship,5,4,145,3,low,M,2,4492
C,Ship,5,1,239,2,low,M,5,5759
D,Road,5,2,268,5,medium,F,5,1876
F,Ship,4,3,242,2,low,M,9,4876
F,Ship,4,1,163,4,medium,M,2,5432
F,Ship,6,1,306,4,medium,M,8,1378
A,Ship,5,5,218,5,medium,F,7,1692
D,Ship,3,3,182,4,low,F,2,4746
C,Ship,3,5,144,3,medium,F,9,5912
B,Flight,4,1,212,3,low,M,2,4353
C,Ship,4,1,155,3,medium,M,9,4443
F,Ship,4,3,158,3,low,M,18,1036
F,Ship,4,3,196,2,high,M,10,5709
F,Ship,5,1,103,5,low,F,10,5413
F,Flight,5,5,273,3,medium,F,18,2415
F,Ship,3,5,139,2,low,F,6,5181
F,Ship,7,4,251,5,low,M,3,1433
C,Flight,3,3,159,2,medium,F,6,5269
F,Ship,3,3,232,3,low,F,9,5016
F,Ship,4,3,175,4,medium,F,5,5177
F,Ship,3,3,204,4,high,M,9,4712
D,Ship,3,3,116,5,low,F,6,4524
B,Flight,4,2,255,5,low,F,6,4053
C,Ship,5,5,268,5,medium,F,10,1906
F,Ship,4,5,174,2,low,M,10,5764
F,Ship,3,5,241,3,low,F,4,4132
C,Ship,4,5,151,4,medium,M,3,5470
C,Ship,3,4,245,3,medium,F,7,5429
B,Ship,3,4,211,3,medium,M,8,3710
F,Road,5,5,221,3,medium,M,9,5295
B,Road,3,2,178,3,low,F,5,5686
C,Ship,3,5,260,4,medium,F,8,4162
F,Ship,7,5,306,4,medium,F,2,1281
D,Ship,6,2,263,4,low,F,8,1635
D,Ship,4,3,236,4,medium,M,1,5783
C,Ship,6,3,142,2,low,F,9,5360
B,Road,5,2,173,2,high,F,10,4741
D,Ship,2,2,249,3,low,F,3,4129
D,Ship,4,1,133,4,low,F,10,5258
C,Road,3,5,166,3,high,F,5,5206
A,Ship,3,3,132,2,medium,M,1,4687
C,Ship,5,3,194,3,medium,F,6,2736
B,Road,4,2,189,2,medium,M,5,4374
D,Ship,5,1,249,3,low,F,8,5940
F,Road,6,4,285,4,medium,F,10,1422
A,Ship,4,5,206,2,medium,F,10,4437
F,Ship,3,3,249,2,low,F,2,5078
F,Ship,6,3,245,4,medium,M,3,1772
F,Ship,6,5,310,4,medium,M,1,1105
B,Ship,5,3,252,2,medium,M,9,1809
D,Ship,6,1,145,3,medium,F,1,4346
A,Ship,5,2,269,5,medium,F,10,1113
F,Ship,5,3,243,5,low,M,2,1776
D,Ship,4,5,252,3,low,M,16,2332
B,Ship,5,1,245,5,low,M,9,1694
A,Flight,3,1,230,2,low,F,4,4387
C,Road,7,2,264,4,medium,M,6,1688
F,Ship,6,4,286,4,medium,F,1,1539
F,Ship,4,2,147,3,low,F,5,5174
C,Ship,2,5,130,3,low,M,16,1092
F,Ship,3,4,168,3,medium,F,3,5303
F,Ship,3,2,244,3,high,F,5,5781
C,Ship,3,3,232,2,medium,F,8,5544
A,Ship,5,2,247,3,medium,F,3,4698
F,Ship,6,4,283,4,low,F,10,1512
B,Ship,6,1,214,2,low,M,5,4708
B,Ship,3,2,198,5,medium,F,6,5443
A,Ship,6,1,282,4,low,M,1,1434
A,Flight,3,4,155,3,medium,M,9,5718
F,Ship,5,1,226,5,medium,M,3,1409
F,Ship,7,5,255,4,low,F,2,1826
F,Ship,3,4,197,3,medium,M,13,2148
A,Ship,4,5,233,2,medium,M,10,5865
D,Ship,5,3,274,5,medium,M,7,1696
D,Flight,5,2,268,3,medium,M,8,5385
D,Ship,5,3,186,4,medium,F,11,3676
B,Flight,4,3,225,2,high,F,4,4732
D,Flight,2,4,170,5,low,M,10,5448
B,Flight,3,5,257,2,low,M,2,5251
B,Ship,3,3,265,3,low,F,10,4093
F,Flight,2,5,156,5,medium,M,7,5780
A,Road,6,5,269,4,low,F,2,1243
C,Road,6,3,246,4,medium,F,8,1741
F,Road,4,4,217,2,low,M,6,4029
D,Ship,4,1,165,3,medium,F,10,4574
F,Road,4,4,151,3,medium,F,6,1930
B,Ship,4,3,203,2,low,M,8,5597
D,Ship,3,1,217,3,low,F,1,4177
B,Ship,4,4,261,5,medium,F,2,1690
A,Road,6,3,233,3,medium,F,9,4293
B,Ship,4,4,159,2,low,M,4,4648
B,Ship,3,2,184,4,medium,F,10,2972
D,Ship,7,5,282,5,low,M,8,1091
B,Ship,4,5,240,2,medium,M,6,5045
B,Ship,4,2,259,5,medium,M,7,1042
D,Flight,6,1,191,5,low,M,8,5156
A,Ship,2,5,231,2,low,F,10,4406
F,Flight,4,3,132,4,medium,M,10,1767
F,Flight,5,4,259,5,low,M,10,1177
C,Road,5,4,229,5,low,F,3,1861
B,Ship,4,4,158,3,medium,M,11,1224
D,Ship,5,2,174,3,medium,F,10,4902
F,Flight,4,4,265,2,medium,F,9,4106
F,Ship,3,1,157,2,high,M,19,1898
F,Ship,4,5,217,3,low,F,6,4848
F,Ship,6,4,297,4,low,F,9,1249
C,Flight,4,4,260,3,low,M,9,4224
C,Ship,3,5,212,3,low,F,2,2456
C,Road,4,3,256,5,low,F,5,1533
F,Ship,3,3,212,3,medium,M,10,5724
D,Ship,4,1,226,5,medium,F,2,1912
D,Ship,3,5,194,3,low,M,6,4295
C,Ship,4,3,257,3,medium,M,1,5717
A,Road,4,1,220,5,low,F,9,1817
D,Road,6,4,220,4,low,M,5,5465
A,Ship,3,2,174,3,low,M,3,4132
B,Ship,4,4,196,4,low,F,10,4871
A,Ship,3,4,182,2,medium,M,8,4883
F,Ship,6,4,264,4,low,M,1,1660
F,Ship,6,4,100,5,low,F,7,5668
B,Ship,4,3,213,3,medium,M,2,5432
A,Road,5,3,236,3,medium,M,7,3589
C,Flight,2,4,114,5,high,M,3,4423
B,Ship,4,2,197,2,medium,M,3,4715
F,Road,3,5,195,3,medium,F,10,5585
F,Flight,5,1,262,5,low,M,1,1488
C,Flight,6,1,136,3,high,M,12,1592
A,Ship,3,5,253,2,low,M,8,5476
B,Ship,5,1,158,2,medium,M,6,4873
D,Ship,3,4,145,3,medium,M,4,5361
B,Ship,3,2,274,2,high,M,2,5029
D,Road,3,2,125,3,medium,F,12,1212
A,Flight,7,1,255,5,medium,M,10,1238
B,Ship,4,1,220,3,medium,M,1,5159
F,Ship,6,3,244,4,medium,M,5,1108
F,Flight,4,4,153,3,low,M,5,4624
B,Ship,3,5,185,4,low,M,9,5704
B,Road,3,3,160,2,medium,F,3,4665
F,Ship,4,5,266,3,medium,F,4,5928
D,Ship,6,3,121,3,medium,F,10,5208
D,Ship,5,3,210,5,medium,M,9,5431
F,Ship,4,4,253,3,medium,F,4,5236
C,Ship,4,1,186,2,low,M,4,4686
F,Ship,5,5,223,3,low,M,5,4373
F,Ship,4,5,263,2,medium,M,13,2779
D,Ship,4,3,255,4,medium,F,10,4740
F,Ship,3,3,212,3,medium,F,10,5935
D,Ship,3,4,145,2,high,F,5,5513
F,Ship,3,4,181,4,medium,F,3,5163
B,Ship,5,1,167,3,medium,M,3,4267
C,Ship,5,5,240,2,low,F,7,4409
C,Ship,2,4,182,4,medium,M,1,3624
C,Flight,5,4,245,5,medium,F,4,1771
D,Ship,7,2,255,4,medium,F,10,1372
F,Ship,4,4,142,4,low,F,8,1777
A,Flight,5,4,267,5,medium,F,10,1837
F,Flight,4,1,271,4,medium,F,2,4133
F,Road,3,5,182,4,low,M,6,1272
C,Road,2,1,135,4,medium,F,8,5001
F,Road,4,4,238,3,medium,F,5,4724
F,Road,3,5,191,3,high,F,17,2235
A,Ship,4,2,201,2,low,M,3,4869
D,Road,3,5,268,4,high,M,19,2893
B,Ship,3,4,239,4,medium,F,10,5455
F,Flight,3,5,206,4,medium,M,10,4321
F,Flight,7,3,285,4,low,M,10,1935
F,Ship,4,4,185,3,low,F,2,5288
C,Flight,7,3,310,4,medium,F,8,1497
F,Flight,4,1,219,5,medium,M,5,5253
D,Ship,3,5,228,4,low,F,7,4068
C,Road,4,3,175,2,low,M,3,4200
D,Ship,3,4,209,2,high,F,5,4363
D,Ship,3,1,221,4,medium,F,8,5971
C,Ship,5,1,271,5,low,F,4,1557
B,Ship,3,3,202,4,medium,M,10,5137
B,Ship,4,1,237,3,low,F,10,5381
C,Ship,5,5,143,2,high,F,18,1066
C,Ship,4,1,134,3,medium,M,2,4983
A,Flight,4,2,238,2,medium,F,9,4937
F,Ship,4,1,268,3,medium,M,6,4681
C,Ship,4,4,197,2,medium,F,1,5211
F,Road,6,2,181,4,high,F,6,3003
C,Road,5,1,271,4,low,F,4,2718
C,Ship,5,5,196,4,medium,M,8,4604
A,Ship,5,2,226,5,medium,M,5,1659
A,Ship,4,3,201,2,low,F,10,4875
F,Ship,5,1,258,5,high,F,9,1856
F,Ship,4,2,222,2,low,M,1,5028
C,Ship,4,4,261,2,medium,M,8,5006
D,Ship,4,1,273,4,low,M,1,4857
F,Ship,4,5,187,3,low,M,7,5022
C,Ship,5,4,151,4,medium,M,10,1441
F,Road,3,4,175,3,low,F,2,5272
C,Road,3,5,226,3,medium,M,5,3914
A,Ship,3,2,211,2,low,M,4,4978
A,Ship,4,3,247,4,low,M,16,2362
A,Flight,5,4,194,5,low,M,8,4038
F,Ship,6,2,226,4,high,F,7,5600
D,Ship,3,5,260,2,medium,M,1,5970
D,Flight,3,4,156,4,medium,F,7,1492
C,Flight,5,4,243,3,medium,M,4,4420
D,Ship,6,3,244,5,medium,F,1,1847
F,Ship,3,3,214,3,medium,F,2,4964
A,Flight,4,2,196,3,medium,F,2,4474
F,Ship,3,4,248,3,medium,F,6,4932
D,Ship,5,2,281,4,high,F,5,3357
C,Ship,6,5,211,4,medium,F,4,4032
F,Road,3,3,173,2,low,M,5,4703
B,Road,4,4,238,3,low,F,13,2042
C,Ship,4,2,246,3,high,M,5,5960
B,Ship,3,4,271,3,low,F,9,4889
A,Ship,5,3,221,5,low,F,8,1109
A,Road,5,3,168,3,medium,F,2,5986
D,Ship,4,2,260,3,medium,F,3,4661
C,Ship,4,4,133,2,medium,F,4,4724
D,Ship,4,1,152,3,low,M,10,5974
F,Ship,4,3,248,2,medium,F,10,5211
C,Ship,4,2,245,2,low,M,8,5871
F,Ship,4,1,169,4,low,F,10,4245
F,Ship,3,2,100,4,low,F,10,5163
C,Ship,4,1,205,3,low,F,10,4923
C,Ship,4,3,231,3,medium,M,8,4991
F,Ship,7,5,254,4,medium,F,6,1491
D,Ship,3,4,206,3,high,M,5,4022
C,Ship,5,5,152,4,low,F,10,5913
D,Ship,3,1,133,4,medium,F,6,5162
C,Ship,4,2,196,2,low,M,4,5852
C,Ship,3,4,163,3,low,M,7,5913
D,Flight,3,3,191,4,medium,F,17,3675
A,Ship,2,5,252,3,medium,M,7,5281
F,Ship,3,1,121,2,low,M,2,5210
B,Ship,3,5,268,2,medium,F,10,5895
A,Flight,2,5,239,2,low,F,9,5363
D,Flight,5,1,189,3,medium,F,14,3318
F,Ship,5,1,181,3,low,F,6,5423
F,Ship,3,1,151,3,low,F,7,4072
D,Ship,4,3,188,4,medium,M,7,4024
A,Ship,3,1,165,3,low,F,1,1417
A,Ship,4,4,254,5,low,M,2,1573
F,Road,5,3,138,2,low,M,13,1056
F,Ship,3,4,196,3,medium,M,8,5204
B,Flight,3,1,177,3,low,F,9,4890
B,Ship,4,5,227,5,low,F,2,1804
A,Ship,5,5,235,5,low,M,8,1332
A,Ship,4,1,253,3,medium,F,9,5502
C,Ship,4,3,250,3,medium,F,3,5055
F,Flight,4,4,208,3,low,F,10,4919
B,Ship,7,5,273,4,medium,M,9,1329
F,Ship,3,1,142,3,medium,F,10,4915
A,Ship,6,4,306,4,low,F,6,1461
C,Road,4,2,253,5,medium,F,9,1438
F,Ship,2,4,114,4,low,M,9,4452
A,Ship,5,5,148,4,medium,F,4,5909
B,Ship,3,1,171,2,low,M,10,5379
A,Ship,5,1,133,2,medium,M,1,4643
F,Ship,3,5,149,3,low,F,7,4357
A,Ship,5,3,170,3,medium,M,10,4198
F,Flight,4,5,249,3,low,F,7,5509
F,Ship,5,5,177,5,low,F,1,4379
A,Ship,7,3,255,4,medium,F,4,1373
A,Ship,6,1,205,5,low,M,14,3213
D,Ship,3,1,221,3,medium,M,10,5696
C,Road,4,4,266,3,medium,F,2,5413
A,Road,4,4,162,3,low,F,8,5394
F,Ship,3,2,243,4,medium,M,5,4670
D,Ship,3,1,286,4,medium,M,4,5106
C,Flight,3,5,252,2,low,M,2,4888
A,Flight,4,5,140,5,medium,F,3,4191
F,Ship,4,5,159,5,medium,F,2,5654
F,Ship,6,2,293,5,medium,F,4,1281
B,Road,4,4,227,3,medium,F,1,2761
B,Ship,2,4,181,5,medium,F,9,1368
A,Ship,5,1,237,5,medium,F,2,1429
C,Ship,6,1,264,4,medium,M,1,1273
F,Ship,5,5,225,5,low,F,9,1646
F,Flight,3,5,106,2,low,F,3,5615
F,Ship,6,2,301,5,medium,M,3,1844
F,Ship,6,1,303,4,medium,F,10,1003
A,Ship,3,2,137,3,low,F,4,5617
A,Flight,5,2,184,4,low,M,6,4155
F,Road,3,1,257,2,low,M,6,4897
A,Ship,4,3,121,2,medium,M,11,1906
A,Flight,3,4,150,3,low,F,11,1861
A,Ship,2,2,192,2,low,F,8,3127
F,Road,3,5,241,3,low,F,5,4861
F,Flight,4,4,160,4,low,M,1,5520
A,Ship,3,1,139,3,medium,F,3,5847
D,Ship,5,5,246,3,medium,F,9,4107
C,Ship,4,5,231,4,medium,M,9,5528
C,Flight,5,3,272,2,low,F,4,5112
F,Ship,3,2,260,3,low,M,9,4591
F,Road,6,4,287,4,medium,F,10,1811
B,Ship,5,1,245,5,low,F,5,1996
C,Ship,2,1,176,3,low,F,15,1996
B,Ship,4,3,253,5,low,F,10,1464
F,Ship,3,4,213,3,high,F,4,5996
F,Ship,4,3,249,5,low,F,10,1067
F,Ship,5,5,231,3,medium,F,10,5361
B,Ship,4,2,205,2,medium,M,10,4641
C,Ship,6,5,278,4,high,F,6,1761
B,Ship,5,4,258,2,low,F,8,4200
A,Road,2,1,188,2,low,M,5,5250
F,Road,5,2,204,5,low,M,3,5723
F,Ship,3,4,243,3,medium,M,8,5705
F,Flight,5,5,269,5,low,M,5,1742
F,Ship,3,5,157,2,medium,F,4,5991
D,Ship,5,4,180,2,low,F,9,5208
F,Flight,4,2,149,2,low,M,2,4026
F,Ship,3,2,136,3,high,F,2,5739
D,Flight,6,4,264,5,medium,F,7,1220
A,Flight,7,2,284,4,low,F,1,1085
B,Ship,7,3,286,4,low,M,2,1712
C,Ship,6,4,255,4,low,M,7,1869
D,Ship,3,2,133,2,low,F,3,4677
F,Ship,4,1,165,5,medium,F,1,4170
F,Ship,4,5,265,2,medium,F,18,2969
D,Ship,4,2,170,2,medium,M,5,4996
F,Ship,4,3,212,3,low,F,1,4518
F,Ship,5,2,280,4,low,M,8,4539
F,Road,3,5,199,4,low,M,7,4520
A,Ship,4,2,249,3,low,F,9,5459
D,Ship,3,1,271,3,low,M,4,4108
A,Ship,5,3,210,2,low,M,19,3920
B,Ship,6,4,268,4,medium,M,9,1354
B,Road,7,1,307,4,low,F,8,1339
C,Road,5,2,249,3,low,M,2,4696
C,Ship,7,5,308,4,medium,M,6,1165
B,Ship,5,3,222,2,low,F,2,5953
F,Ship,2,3,211,3,medium,F,12,3296
B,Ship,3,4,151,3,medium,F,3,4938
F,Ship,4,4,269,4,medium,F,3,5032
C,Ship,3,5,275,4,medium,M,10,5066
D,Flight,5,5,142,4,low,M,5,5749
D,Flight,4,2,153,2,medium,F,4,4069
C,Road,4,2,268,3,medium,M,1,4927
F,Ship,3,4,244,3,medium,M,4,4458
F,Ship,6,5,268,4,low,M,10,1170
F,Ship,5,1,178,2,low,F,5,4369
