ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Gender_encoded,Product_importance_encoded,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship
1322,3,1,191,3,4,3947,1,0,0,0,0,0,0,1,0,0,1
1327,3,1,255,5,1,2713,1,0,0,0,0,0,1,0,0,0,1
1331,3,1,199,2,18,3346,1,0,1,0,0,1,0,0,0,0,1
1336,4,2,256,2,10,3128,1,1,1,0,1,0,0,0,0,0,1
1338,3,4,165,4,7,1627,1,0,1,0,0,0,0,1,0,0,1
1339,3,3,144,3,1,1274,1,1,0,0,0,0,1,0,0,0,1
1341,4,2,183,4,15,3632,1,1,0,1,0,0,0,0,0,0,1
1342,5,3,201,2,4,3757,1,1,0,0,1,0,0,0,0,0,1
1343,4,4,216,2,6,3255,1,0,1,0,0,1,0,0,0,0,1
1345,3,4,147,3,2,1307,1,0,0,0,0,0,1,0,0,1,0
1346,3,5,264,2,1,3947,1,0,1,0,0,0,0,1,0,1,0
1352,5,5,245,4,12,2225,1,0,1,0,0,0,0,1,0,1,0
1356,3,4,218,3,4,3534,1,0,1,0,0,0,0,1,0,1,0
1366,3,1,167,3,1,1252,1,1,0,0,1,0,0,0,1,0,0
1369,4,3,247,4,19,3838,1,0,0,0,0,0,1,0,1,0,0
1372,5,4,268,3,6,2206,1,1,1,0,1,0,0,0,1,0,0
1378,4,3,258,2,11,2252,1,1,2,0,1,0,0,0,1,0,0
1381,6,5,118,2,6,1726,1,0,0,0,0,0,1,0,1,0,0
1385,4,4,127,5,16,1955,1,0,0,0,0,1,0,0,1,0,0
1391,4,5,186,3,16,2693,1,0,0,0,0,1,0,0,0,0,1
1392,4,4,150,3,9,1620,1,1,2,0,0,0,0,1,0,0,1
1399,6,3,213,3,17,1656,1,1,0,0,0,0,1,0,0,0,1
1400,5,2,165,2,18,1918,1,0,1,0,0,0,0,1,0,0,1
1401,4,3,247,4,16,2362,1,1,0,1,0,0,0,0,0,0,1
1407,4,1,153,4,7,1130,1,1,0,1,0,0,0,0,0,0,1
1408,4,4,185,3,13,2080,1,1,0,0,1,0,0,0,0,0,1
1410,4,5,258,2,5,3512,1,1,2,0,0,0,0,1,0,0,1
1413,6,2,118,2,2,1744,1,0,0,1,0,0,0,0,0,0,1
1414,3,4,243,2,14,3693,1,0,0,0,1,0,0,0,0,0,1
1417,4,3,127,5,5,1205,1,0,0,0,0,0,1,0,0,0,1
1419,3,5,180,3,6,1228,1,1,0,1,0,0,0,0,0,0,1
1426,5,2,239,2,15,2471,1,0,1,0,1,0,0,0,0,0,1
1428,4,5,158,4,4,1595,1,0,0,0,0,0,0,1,0,0,1
1430,4,5,238,3,9,1724,1,1,0,0,0,0,0,1,0,0,1
1431,6,2,265,3,3,1904,1,1,0,1,0,0,0,0,0,0,1
1436,6,5,100,4,3,1440,1,0,1,0,0,0,0,1,0,0,1
1438,4,3,153,3,2,1095,1,1,1,0,1,0,0,0,0,0,1
1440,4,3,217,3,16,3444,1,0,1,0,0,0,0,1,0,0,1
1442,3,4,133,3,17,1187,1,1,0,0,0,0,0,1,0,0,1
1444,5,3,184,4,2,3798,1,0,1,0,1,0,0,0,0,0,1
1449,5,3,177,3,1,1916,1,0,0,1,0,0,0,0,0,0,1
1452,3,2,257,3,6,3620,1,0,0,0,0,0,0,1,0,0,1
1465,3,2,226,3,11,3708,1,1,0,0,0,0,1,0,0,0,1
1466,4,3,232,3,11,2624,1,1,0,0,0,0,0,1,0,0,1
1467,4,1,192,3,15,3460,1,0,0,1,0,0,0,0,0,0,1
1468,3,5,250,4,11,3464,1,0,0,0,1,0,0,0,0,0,1
1471,2,3,123,2,11,1383,1,1,1,0,0,0,1,0,0,0,1
1472,5,2,243,2,4,3681,1,0,1,0,0,0,0,1,0,0,1
1475,3,1,230,2,18,2832,1,0,1,0,0,1,0,0,0,0,1
1477,4,1,159,3,13,1445,1,1,1,0,0,0,1,0,0,0,1
1479,3,4,137,3,17,1212,1,0,1,1,0,0,0,0,0,0,1
1480,3,5,225,3,8,3813,1,1,1,0,1,0,0,0,0,0,1
1484,4,4,151,3,6,1930,1,0,1,0,0,0,0,1,0,1,0
1490,3,1,268,3,3,3040,1,1,1,0,0,0,0,1,0,1,0
1493,5,1,105,5,1,1101,1,1,0,0,0,1,0,0,0,1,0
1494,4,5,153,3,10,1183,1,1,0,0,0,0,0,1,0,1,0
1495,3,5,192,2,5,2339,1,0,1,0,0,0,1,0,0,1,0
1503,3,4,135,3,11,1740,1,1,0,1,0,0,0,0,1,0,0
1504,5,2,200,2,2,2075,1,0,0,0,1,0,0,0,1,0,0
1509,4,5,259,2,15,2381,1,1,1,1,0,0,0,0,1,0,0
1521,3,3,205,2,2,2910,1,0,1,1,0,0,0,0,1,0,0
1522,4,5,268,3,7,3622,1,1,1,0,1,0,0,0,1,0,0
1523,3,1,156,3,1,1517,1,0,1,0,0,1,0,0,1,0,0
1524,3,5,202,2,4,3372,1,0,0,0,0,0,0,1,1,0,0
1532,3,4,271,2,14,2163,1,1,0,0,0,0,0,1,0,0,1
1538,4,5,171,3,2,1114,1,0,1,0,0,0,0,1,0,0,1
1539,4,4,142,4,2,1461,1,1,1,1,0,0,0,0,0,0,1
1540,3,2,184,4,10,2972,1,0,1,0,1,0,0,0,0,0,1
1547,3,3,205,2,15,3231,1,0,0,0,0,1,0,0,0,0,1
1554,4,2,190,2,6,3595,1,0,1,0,0,0,0,1,0,0,1
1560,3,1,171,2,1,1629,1,1,0,0,0,0,0,1,0,0,1
1563,4,2,136,2,19,1387,1,1,1,1,0,0,0,0,0,0,1
1565,4,1,238,2,3,2241,1,0,0,0,0,1,0,0,0,0,1
1566,4,4,210,3,14,3666,1,0,1,0,0,0,0,1,0,0,1
1569,3,2,174,3,4,1337,1,1,0,1,0,0,0,0,0,0,1
1571,3,3,201,4,7,2299,1,1,1,0,0,1,0,0,0,0,1
1572,5,2,151,4,12,1145,1,1,0,0,0,0,0,1,0,0,1
1573,2,1,252,3,12,2800,1,0,0,0,0,0,1,0,0,0,1
1575,6,3,215,5,13,3899,1,1,0,1,0,0,0,0,0,0,1
1576,4,4,153,3,13,1402,1,1,0,0,1,0,0,0,0,0,1
1585,2,2,182,2,14,3751,1,0,1,0,0,0,1,0,0,0,1
1586,3,5,234,2,4,2701,1,1,2,0,0,0,0,1,0,0,1
1590,4,2,199,2,4,3351,1,0,1,0,0,0,0,1,0,0,1
1592,5,3,252,2,11,3036,1,1,0,0,0,0,0,1,0,0,1
1593,4,5,156,3,2,1127,1,0,0,1,0,0,0,0,0,0,1
1605,2,2,145,2,1,1126,1,1,0,1,0,0,0,0,0,0,1
1615,5,2,111,5,3,1711,1,1,1,0,0,0,1,0,0,0,1
1620,4,1,167,3,10,1616,1,0,0,0,0,0,0,1,0,1,0
1624,3,4,157,2,12,1694,1,1,1,0,1,0,0,0,0,1,0
1638,5,4,140,4,5,1130,1,0,2,0,0,0,0,1,0,1,0
1640,3,1,233,3,1,2744,1,1,1,0,0,0,0,1,1,0,0
1649,3,5,121,3,10,1701,1,0,0,0,0,1,0,0,1,0,0
1661,4,4,140,3,4,1467,1,0,1,0,0,1,0,0,1,0,0
1662,3,2,150,3,4,1910,1,0,1,0,0,0,0,1,0,0,1
1671,4,2,209,4,10,3370,1,0,0,1,0,0,0,0,0,0,1
1672,3,2,192,3,19,3183,1,0,0,0,1,0,0,0,0,0,1
1674,2,1,137,5,3,1037,1,0,1,0,0,0,0,1,0,0,1
1675,3,3,267,2,18,2435,1,1,0,0,0,0,1,0,0,0,1
1677,3,4,240,2,2,3729,1,0,1,1,0,0,0,0,0,0,1
1684,3,3,250,3,9,2752,1,1,1,0,1,0,0,0,0,0,1
1692,4,2,189,3,6,3671,1,1,1,0,0,0,0,1,0,0,1
1693,4,4,212,4,2,3830,1,0,1,0,0,0,1,0,0,0,1
1705,3,3,245,2,16,2577,1,0,1,0,0,0,1,0,0,0,1
1713,3,4,242,5,5,2307,1,1,0,1,0,0,0,0,0,0,1
1723,5,3,186,4,11,3676,1,0,1,0,0,0,1,0,0,0,1
1725,3,2,263,4,8,2599,1,1,1,1,0,0,0,0,0,0,1
1726,5,3,248,3,4,2207,1,1,1,0,1,0,0,0,0,0,1
1729,2,3,249,2,1,2905,1,1,0,0,0,0,1,0,0,0,1
1737,6,1,278,2,12,2112,1,0,1,1,0,0,0,0,0,0,1
1741,4,3,210,3,11,2655,1,1,1,0,0,0,1,0,0,0,1
1744,6,2,143,5,17,1955,1,1,0,0,1,0,0,0,0,0,1
1746,4,5,147,2,17,1057,1,1,0,0,0,0,0,1,0,0,1
1747,5,1,226,2,18,2582,1,1,0,0,0,0,1,0,0,0,1
1749,4,1,147,3,11,1434,1,1,0,1,0,0,0,0,0,0,1
1750,3,1,174,4,18,1072,1,1,0,0,1,0,0,0,0,0,1
1751,3,1,142,4,4,1583,1,1,0,0,0,1,0,0,0,0,1
1752,4,4,136,3,6,1900,1,1,0,0,0,0,0,1,0,0,1
1755,6,5,260,4,10,2756,1,1,2,1,0,0,0,0,0,1,0
1760,5,4,195,2,4,3108,1,1,0,0,0,0,0,1,0,1,0
1761,4,3,152,2,18,1537,1,1,1,1,0,0,0,0,0,1,0
1764,3,5,286,3,12,3817,1,0,1,0,0,0,0,1,0,1,0
1771,5,5,189,4,16,3564,1,0,2,0,0,0,1,0,0,1,0
1772,3,3,242,3,7,3127,1,0,0,0,0,0,0,1,0,1,0
1774,3,1,229,3,2,3963,1,1,1,0,1,0,0,0,0,1,0
1776,5,5,190,4,12,2947,1,1,1,0,0,0,0,1,0,1,0
1777,6,1,154,5,19,1842,1,1,1,0,0,0,1,0,1,0,0
1781,4,2,237,2,6,2965,1,0,1,0,0,1,0,0,1,0,0
1783,5,2,187,3,11,2936,1,1,1,0,0,0,1,0,1,0,0
1785,5,3,208,4,10,2419,1,1,1,1,0,0,0,0,1,0,0
1795,2,2,128,2,17,1824,1,1,0,0,0,0,1,0,1,0,0
1798,5,4,229,2,9,3667,1,1,1,0,1,0,0,0,1,0,0
1802,3,1,195,3,5,3251,1,1,2,0,0,0,0,1,0,0,1
1804,3,4,151,3,16,1020,1,1,0,0,1,0,0,0,0,0,1
1806,4,1,151,2,6,1114,1,1,1,0,0,0,0,1,0,0,1
1807,2,5,109,3,12,1715,1,1,1,0,0,0,1,0,0,0,1
1811,4,2,274,2,11,3013,1,1,0,0,0,1,0,0,0,0,1
1813,4,2,185,2,4,2212,1,1,1,0,0,0,1,0,0,0,1
1816,3,3,191,3,5,2007,1,1,0,0,1,0,0,0,0,0,1
1817,3,4,203,2,15,2281,1,0,0,0,0,1,0,0,0,0,1
1819,5,2,281,4,5,3357,1,0,2,0,0,0,1,0,0,0,1
1821,4,3,201,2,18,3461,1,0,1,1,0,0,0,0,0,0,1
1822,4,4,226,5,12,2708,1,0,1,0,1,0,0,0,0,0,1
1823,6,3,176,5,7,1767,1,0,0,0,0,1,0,0,0,0,1
1825,4,5,260,3,14,2071,1,0,0,0,0,0,1,0,0,0,1
1826,4,5,268,3,17,3085,1,1,0,0,0,0,0,1,0,0,1
1827,4,5,188,3,6,3361,1,0,0,1,0,0,0,0,0,0,1
1828,4,4,213,3,11,2037,1,1,1,0,1,0,0,0,0,0,1
1832,2,3,211,3,12,3296,1,0,1,0,0,0,0,1,0,0,1
1840,3,2,188,3,3,3837,1,1,1,0,1,0,0,0,0,0,1
1843,3,5,143,2,17,1422,1,1,0,0,0,0,1,0,0,0,1
1848,5,1,269,3,2,2136,1,0,1,0,0,0,0,1,0,0,1
1851,3,4,203,3,18,3127,1,1,0,1,0,0,0,0,0,0,1
1858,3,5,168,3,5,1143,1,0,0,0,1,0,0,0,0,0,1
1867,3,4,257,2,15,3981,1,1,2,0,0,0,1,0,0,0,1
1873,4,4,234,2,2,2008,1,1,2,0,0,0,1,0,0,0,1
1875,4,5,217,4,12,2217,1,0,1,1,0,0,0,0,0,0,1
1895,3,2,168,3,15,1862,1,1,0,0,0,1,0,0,0,1,0
1908,4,5,238,2,1,2644,1,0,0,0,0,0,0,1,0,1,0
1912,4,2,202,4,1,3602,1,0,0,0,1,0,0,0,0,1,0
1913,3,5,226,3,5,3914,1,1,1,0,0,1,0,0,0,1,0
1916,5,2,156,2,19,1311,1,1,1,0,0,0,0,1,1,0,0
1918,5,4,242,3,2,3564,1,0,2,0,1,0,0,0,1,0,0
1922,6,4,194,3,10,2554,1,1,0,0,0,0,0,1,1,0,0
1930,2,5,193,5,13,2882,1,0,1,0,1,0,0,0,1,0,0
1931,4,4,212,4,16,2494,1,1,1,0,0,1,0,0,1,0,0
1932,4,1,210,2,7,3405,1,0,1,0,0,0,0,1,1,0,0
1934,4,2,219,3,2,3402,1,1,0,0,0,0,0,1,1,0,0
1947,5,1,182,3,8,3580,1,1,0,1,0,0,0,0,0,0,1
1958,3,1,202,3,1,3738,1,0,0,0,0,0,0,1,0,0,1
1959,4,2,163,3,11,1926,1,0,0,1,0,0,0,0,0,0,1
1965,6,5,212,4,13,3676,1,0,1,1,0,0,0,0,0,0,1
1968,4,5,263,2,13,2779,1,1,1,0,0,0,0,1,0,0,1
1969,4,4,136,2,16,1131,1,0,1,0,0,0,1,0,0,0,1
1973,4,5,243,2,19,2829,1,1,0,0,0,1,0,0,0,0,1
1974,5,1,201,3,19,2696,1,1,1,0,0,0,0,1,0,0,1
1978,3,3,147,3,16,1563,1,1,0,0,1,0,0,0,0,0,1
1982,4,2,176,3,12,1750,1,0,1,0,0,0,0,1,0,0,1
1990,3,1,155,2,6,1490,1,0,1,0,1,0,0,0,0,0,1
1991,3,3,139,4,17,1137,1,1,2,0,0,1,0,0,0,0,1
1993,4,2,172,3,1,1182,1,1,0,0,0,0,1,0,0,0,1
1995,3,1,165,3,1,1417,1,0,0,1,0,0,0,0,0,0,1
1997,5,1,187,2,17,3513,1,0,0,0,0,1,0,0,0,0,1
2001,4,3,135,3,11,1322,1,0,1,1,0,0,0,0,0,0,1
2002,4,3,134,3,13,1985,1,1,1,0,1,0,0,0,0,0,1
2006,4,2,244,2,15,2857,1,1,1,0,0,0,0,1,0,0,1
2018,3,1,231,2,12,2123,1,0,0,0,0,0,0,1,0,0,1
2019,5,4,206,4,3,3755,1,0,0,1,0,0,0,0,0,0,1
2021,3,5,212,3,2,2456,1,0,0,0,0,1,0,0,0,0,1
2023,4,4,264,2,12,2203,1,0,1,0,0,0,1,0,0,0,1
2025,3,4,210,3,7,2878,1,0,0,1,0,0,0,0,0,0,1
2029,2,4,183,3,12,3090,1,0,0,0,0,0,1,0,0,1,0
2031,4,5,266,3,5,3718,1,1,1,1,0,0,0,0,0,1,0
2038,4,1,280,3,2,3366,1,1,1,0,1,0,0,0,0,1,0
2046,3,3,273,4,12,2151,1,1,0,0,0,0,0,1,0,1,0
2065,3,4,156,4,7,1492,1,0,1,0,0,0,1,0,1,0,0
2066,3,1,265,3,11,2194,1,1,1,0,0,0,0,1,1,0,0
2067,3,1,139,3,6,1269,1,0,2,1,0,0,0,0,1,0,0
2075,3,4,175,2,2,1072,1,0,0,0,0,1,0,0,0,0,1
2079,3,5,271,4,10,1679,1,0,0,1,0,0,0,0,0,0,1
2091,3,2,139,3,4,1546,1,0,2,1,0,0,0,0,0,0,1
2105,5,5,248,3,9,3873,1,0,1,0,0,1,0,0,0,0,1
2107,3,1,111,4,8,1620,1,0,0,0,0,0,1,0,0,0,1
2113,4,2,183,3,5,3716,1,1,0,0,0,0,1,0,0,0,1
2116,3,3,162,2,5,1202,1,1,1,0,1,0,0,0,0,0,1
2118,3,2,135,2,2,1150,1,0,1,0,0,0,0,1,0,0,1
2120,3,3,218,3,19,3770,1,1,0,0,0,0,0,1,0,0,1
2121,5,4,177,2,14,1735,1,1,0,1,0,0,0,0,0,0,1
2128,3,1,236,2,2,3949,1,1,2,0,1,0,0,0,0,0,1
2132,3,3,109,2,18,1661,1,1,1,0,0,0,0,1,0,0,1
2136,3,3,188,4,3,3075,1,1,1,0,0,0,0,1,0,0,1
2138,5,3,239,4,3,3734,1,1,0,0,0,0,0,1,0,0,1
2142,3,3,261,3,14,3479,1,1,1,0,0,0,0,1,0,0,1
2153,4,2,191,2,11,3985,1,1,0,0,0,1,0,0,0,0,1
2157,3,1,150,2,9,1158,1,1,0,1,0,0,0,0,0,0,1
2159,4,2,157,2,15,1724,1,1,1,0,0,1,0,0,0,0,1
2169,3,1,164,2,2,1104,1,1,0,1,0,0,0,0,0,1,0
2172,4,4,150,4,5,1263,1,1,0,0,0,0,0,1,0,1,0
2175,3,5,166,3,1,1366,1,0,0,1,0,0,0,0,0,1,0
2179,3,5,161,3,10,1978,1,0,1,0,0,0,1,0,0,1,0
2180,6,2,181,4,6,3003,1,0,2,0,0,0,0,1,0,1,0
2186,5,3,219,3,1,2027,1,1,0,0,0,0,0,1,0,1,0
2189,3,3,183,3,6,3364,1,0,2,0,0,1,0,0,1,0,0
2190,5,1,184,3,19,2625,1,0,0,0,0,0,0,1,1,0,0
2193,4,4,252,3,7,2477,1,0,1,1,0,0,0,0,1,0,0
2196,3,5,169,3,13,1934,1,1,1,0,0,0,0,1,1,0,0
2203,5,3,266,3,19,2508,1,0,0,0,0,0,1,0,1,0,0
2205,4,3,255,5,18,3644,1,1,0,1,0,0,0,0,1,0,0
2206,6,2,229,3,13,2322,1,1,1,0,1,0,0,0,1,0,0
2207,2,1,111,3,16,1882,1,1,1,0,0,1,0,0,1,0,0
2212,4,2,204,3,14,3829,1,1,1,0,1,0,0,0,0,0,1
2216,3,4,260,4,17,2666,1,1,2,0,0,0,0,1,0,0,1
2219,4,2,243,3,13,2850,1,0,1,0,0,1,0,0,0,0,1
2222,3,1,164,2,2,1304,1,1,0,0,0,0,0,1,0,0,1
2224,4,1,97,2,15,1836,1,1,2,0,1,0,0,0,0,0,1
2225,4,3,258,3,12,2017,1,0,0,0,0,1,0,0,0,0,1
2227,4,3,180,4,14,1686,1,1,0,0,0,0,1,0,0,0,1
2228,5,1,212,3,11,2073,1,0,0,0,0,0,0,1,0,0,1
2229,3,4,198,2,19,2373,1,1,1,1,0,0,0,0,0,0,1
2235,4,5,168,3,4,1363,1,0,0,1,0,0,0,0,0,0,1
2239,2,5,236,3,13,2171,1,0,1,0,0,0,1,0,0,0,1
2241,3,3,168,3,11,1008,1,1,1,1,0,0,0,0,0,0,1
2248,3,2,206,2,3,2261,1,1,0,0,1,0,0,0,0,0,1
2249,5,1,189,3,13,3492,1,1,1,0,0,1,0,0,0,0,1
2258,4,5,178,3,5,1012,1,0,0,0,0,0,0,1,0,0,1
2259,3,2,256,4,18,2699,1,0,0,1,0,0,0,0,0,0,1
2260,3,4,256,4,11,3030,1,1,0,0,1,0,0,0,0,0,1
2264,3,5,225,3,1,2864,1,0,0,0,0,0,0,1,0,0,1
2267,5,3,194,3,6,2736,1,0,1,0,0,1,0,0,0,0,1
2269,4,1,132,4,10,1343,1,0,1,0,0,0,1,0,0,0,1
2271,4,2,251,3,10,3517,1,0,0,1,0,0,0,0,0,0,1
2289,5,4,187,2,10,3549,1,0,1,1,0,0,0,0,0,0,1
2293,3,5,268,4,5,3446,1,1,2,0,0,0,1,0,0,0,1
2294,3,5,225,3,12,2721,1,0,0,0,0,0,0,1,0,0,1
2308,4,1,264,3,13,3015,1,1,0,0,1,0,0,0,0,1,0
2312,3,5,191,3,17,2235,1,0,2,0,0,0,0,1,0,1,0
2314,6,4,174,3,14,1651,1,0,1,0,1,0,0,0,0,1,0
2323,3,5,268,4,19,2893,1,1,2,0,0,0,1,0,0,1,0
2324,3,4,164,3,5,1408,1,1,0,0,0,0,0,1,0,1,0
2329,6,4,190,3,7,3175,1,1,0,0,0,0,1,0,1,0,0
2333,3,2,181,4,18,3696,1,0,0,0,0,1,0,0,1,0,0
2336,5,5,273,3,18,2415,1,0,1,0,0,0,0,1,1,0,0
2344,4,2,167,2,5,1169,1,0,0,0,1,0,0,0,1,0,0
2347,3,2,273,3,12,2154,1,0,0,0,0,0,1,0,0,0,1
2362,3,2,165,3,19,1111,1,0,0,0,1,0,0,0,0,0,1
2364,5,5,141,2,14,1114,1,1,1,0,0,0,0,1,0,0,1
2365,3,2,164,4,2,1701,1,1,1,0,0,0,1,0,0,0,1
2366,3,3,178,2,4,1778,1,1,1,0,0,0,0,1,0,0,1
2370,4,5,144,3,9,1526,1,1,0,0,0,0,0,1,0,0,1
2371,4,4,161,4,14,1194,1,0,0,0,0,0,1,0,0,0,1
2374,5,2,140,3,16,1969,1,0,1,0,1,0,0,0,0,0,1
2379,5,1,219,3,14,2447,1,1,0,1,0,0,0,0,0,0,1
2382,3,5,119,3,7,1021,1,1,1,0,0,0,0,1,0,0,1
2383,3,5,244,3,8,3154,1,0,0,0,0,0,1,0,0,0,1
2387,5,2,167,3,7,1939,1,0,1,0,0,1,0,0,0,0,1
2388,4,4,233,3,14,2522,1,0,1,0,0,0,0,1,0,0,1
2389,4,5,147,2,19,1940,1,0,1,0,0,0,1,0,0,0,1
2390,2,4,159,2,17,1686,1,0,0,0,0,0,0,1,0,0,1
2391,4,2,139,3,5,1674,1,1,1,1,0,0,0,0,0,0,1
2393,4,1,221,3,3,2546,1,0,0,0,0,1,0,0,0,0,1
2394,4,3,158,3,18,1036,1,1,0,0,0,0,0,1,0,0,1
2396,3,3,179,3,12,1125,1,0,1,0,0,0,0,1,0,0,1
2398,3,3,139,2,9,1177,1,1,0,0,1,0,0,0,0,0,1
2401,2,5,171,3,13,1101,1,0,1,0,0,0,1,0,0,0,1
2403,3,2,123,4,7,1596,1,0,1,1,0,0,0,0,0,0,1
2410,3,2,180,2,6,1811,1,0,0,0,1,0,0,0,0,0,1
2413,3,2,254,2,2,3239,1,0,1,0,0,0,1,0,0,0,1
2414,4,5,153,3,3,1347,1,0,2,0,0,0,0,1,0,0,1
2417,3,1,153,2,6,1314,1,0,0,0,0,1,0,0,0,0,1
2423,3,2,154,2,4,1009,1,0,2,0,0,1,0,0,0,0,1
2425,5,3,250,2,14,2064,1,0,0,0,0,0,1,0,0,0,1
2427,3,5,267,2,16,2913,1,0,0,1,0,0,0,0,0,0,1
2431,3,5,113,2,19,1660,1,0,0,0,0,0,1,0,0,0,1
2434,3,2,245,3,13,3775,1,1,1,0,1,0,0,0,0,0,1
2437,3,1,169,2,19,1183,1,0,1,0,0,0,1,0,0,0,1
2442,4,5,133,3,3,1403,1,1,1,0,0,0,0,1,0,1,0
2444,2,5,116,3,3,1688,1,0,0,0,0,0,0,1,0,1,0
2449,5,3,136,3,13,1446,1,0,1,0,0,0,1,0,0,1,0
2461,3,3,199,2,4,3553,1,1,0,0,0,0,1,0,0,1,0
2465,5,3,167,2,3,1140,1,1,0,0,0,1,0,0,1,0,0
2466,4,2,182,3,14,3413,1,1,1,0,0,0,0,1,1,0,0
2469,4,2,148,3,2,1805,1,1,1,1,0,0,0,0,1,0,0
2471,5,5,169,2,14,1497,1,0,1,0,0,1,0,0,1,0,0
2472,5,2,143,3,12,1802,1,1,1,0,0,0,0,1,1,0,0
2474,5,1,241,4,19,2193,1,0,1,0,0,0,0,1,1,0,0
2475,3,4,212,3,13,2307,1,0,1,1,0,0,0,0,1,0,0
2478,5,2,209,4,15,3330,1,1,1,0,0,0,0,1,1,0,0
2483,3,5,208,4,12,3181,1,1,1,0,0,1,0,0,1,0,0
2485,3,5,266,3,16,2334,1,1,1,0,0,0,1,0,0,0,1
2488,5,2,132,2,8,1665,1,1,1,0,1,0,0,0,0,0,1
2496,3,5,229,3,12,3049,1,0,1,0,0,0,0,1,0,0,1
2498,2,1,229,4,6,3757,1,1,0,0,0,0,0,1,0,0,1
2500,3,4,240,2,8,3883,1,1,0,0,1,0,0,0,0,0,1
2515,4,4,141,2,7,1479,1,1,0,0,0,0,1,0,0,0,1
2516,4,3,220,3,8,3342,1,1,1,0,0,0,0,1,0,0,1
2519,3,4,175,3,4,1519,1,1,1,0,0,1,0,0,0,0,1
2520,2,4,223,3,19,3356,1,0,1,0,0,0,0,1,0,0,1
2525,4,2,191,3,3,2353,1,1,2,0,0,1,0,0,0,0,1
2528,3,5,198,3,2,3417,1,1,0,0,0,0,0,1,0,0,1
2530,2,1,255,3,19,1551,1,1,0,0,1,0,0,0,0,0,1
2535,4,3,261,3,6,2787,1,0,0,1,0,0,0,0,0,0,1
2536,2,1,229,4,11,3614,1,0,0,0,1,0,0,0,0,0,1
2542,5,3,156,2,1,1147,1,1,0,0,1,0,0,0,0,0,1
2546,3,5,183,2,10,2621,1,0,0,0,0,0,0,1,0,0,1
2551,3,1,178,3,11,1481,1,0,0,0,0,0,1,0,0,0,1
2553,4,1,141,2,10,1340,1,1,0,1,0,0,0,0,0,0,1
2561,5,5,216,3,5,3137,1,0,0,0,0,1,0,0,0,0,1
2566,3,2,198,3,15,3250,1,1,0,0,1,0,0,0,0,0,1
2569,4,2,141,2,8,1495,1,0,0,0,0,0,1,0,0,0,1
2577,3,4,167,3,14,1420,1,1,0,1,0,0,0,0,0,1,0
2585,2,2,285,2,16,2223,1,0,1,0,0,1,0,0,0,1,0
2587,4,4,196,2,6,2718,1,0,0,0,0,0,1,0,0,1,0
2589,3,1,197,2,4,3621,1,1,0,1,0,0,0,0,0,1,0
2591,4,2,161,3,10,1928,1,0,1,0,0,1,0,0,0,1,0
2599,5,1,189,3,14,3318,1,0,1,0,0,0,1,0,1,0,0
2607,3,5,151,3,3,1273,1,1,0,1,0,0,0,0,1,0,0
2609,5,1,265,3,6,2452,1,1,1,0,0,1,0,0,1,0,0
2612,4,4,221,4,14,2932,1,1,1,0,0,0,0,1,1,0,0
2614,4,2,273,5,6,2126,1,0,1,0,1,0,0,0,1,0,0
2618,4,2,273,2,9,3383,1,0,0,0,0,0,0,1,1,0,0
2621,2,4,120,2,13,1240,1,1,1,0,0,1,0,0,0,0,1
2630,3,1,140,2,6,1435,1,0,0,0,0,0,0,1,0,0,1
2632,5,3,167,3,5,1772,1,0,0,0,1,0,0,0,0,0,1
2637,4,3,154,3,10,1711,1,1,1,1,0,0,0,0,0,0,1
2641,4,5,137,2,14,1796,1,0,1,0,0,0,1,0,0,0,1
2643,3,3,143,3,16,1343,1,0,1,1,0,0,0,0,0,0,1
2644,4,4,196,3,11,3244,1,0,0,0,1,0,0,0,0,0,1
2646,4,1,217,3,2,2692,1,1,1,0,0,0,0,1,0,0,1
2655,2,5,150,3,16,1738,1,0,0,1,0,0,0,0,0,0,1
2661,4,4,143,5,5,1027,1,0,2,1,0,0,0,0,0,0,1
2666,4,1,178,3,9,1006,1,1,1,0,0,0,0,1,0,0,1
2671,5,2,246,2,4,3617,1,0,0,0,0,0,1,0,0,0,1
2677,5,3,209,4,7,2675,1,0,1,0,0,0,1,0,0,0,1
2679,5,3,210,2,19,3920,1,1,0,1,0,0,0,0,0,0,1
2692,5,5,133,2,18,1134,1,0,0,0,1,0,0,0,0,0,1
2693,4,2,191,3,12,3676,1,0,1,0,0,1,0,0,0,0,1
2696,5,1,224,2,14,2959,1,0,0,0,0,0,0,1,0,0,1
2699,4,3,269,3,7,2538,1,0,0,0,0,1,0,0,0,0,1
2702,3,2,132,2,6,1185,1,1,1,0,0,0,0,1,0,0,1
2707,4,3,174,3,5,1502,1,0,0,0,0,0,1,0,0,0,1
2709,3,1,150,3,8,1745,1,0,1,1,0,0,0,0,0,0,1
2710,3,2,137,3,9,1347,1,0,1,0,1,0,0,0,0,0,1
2712,5,2,246,2,13,2652,1,1,1,0,0,0,0,1,0,0,1
2718,4,5,159,3,2,1048,1,1,0,0,0,0,0,1,0,1,0
